用户号,电价名称,是否分时,是否阶梯
"7000696918","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000672291","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000692059","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000648049","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000674428","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000602021","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000674893","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000628382","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000628409","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000607664","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000657281","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000634381","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000769337","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000720147","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000797868","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000703014","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000706837","一般工商业(1kV以下,普通工业,不征收附加)","否","否 "
"7000731675","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000759192","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000714571","一般工商业(1-10kV,普通工业,不征收附加)","是","否 "
"7000741458","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000887440","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000895272","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000867305","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000818606","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000800757","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000847172","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000824621","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000879445","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000828766","农业生产(1kV以下)","否","否 "
"7000809578","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000883389","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000883738","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000950494","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000975677","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000976553","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000909412","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7000911956","农业生产(1kV以下)","否","否 "
"8041956397","城镇居民生活(1kV以下,征收附加)","否","是 "
"7001021339","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8042593203","城镇居民生活(1kV以下,征收附加)","否","是 "
"7001047355","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7001004772","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8038265819","城镇居民生活(1kV以下,征收附加)","否","是 "
"7001030786","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7001009256","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7001009588","乡村居民生活(1kV以下,合表,附加费进目录)","否","否 "
"7001011556","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"7001035550","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8042637622","城镇居民生活(1kV以下,征收附加)","否","是 "
"8047549025","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8046915470","城镇居民生活(1kV以下,征收附加)","否","是 "
"8047289088","城镇居民生活(1kV以下,征收附加)","否","是 "
"8040836535","一般工商业(1kV以下,商业,不征收附加)","否","否 "
"8055622433","城镇居民生活(1kV以下,征收附加)","否","是 "
"8054748190","城镇居民生活(1kV以下,征收附加)","否","是 "
"8055100326","城镇居民生活(1kV以下,征收附加)","否","是 "
"8048446604","城镇居民生活(1kV以下,征收附加)","否","是 "
"8049871184","城镇居民生活(1kV以下,征收附加)","否","是 "
"8041237560","城镇居民生活(1kV以下,征收附加)","否","是 "
"8047530548","城镇居民生活(1kV以下,征收附加)","否","是 "
"8049665062","城镇居民生活(1kV以下,征收附加)","否","是 "
"8047121681","城镇居民生活(1kV以下,征收附加)","否","是 "
"8047111794","城镇居民生活(1kV以下,征收附加)","否","是 "
"8056996054","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8056806469","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8053323536","城镇居民生活(1kV以下,征收附加)","否","是 "
"8041251362","城镇居民生活(1kV以下,征收附加)","否","是 "
"8041238156","城镇居民生活(1kV以下,征收附加)","否","是 "
"8041237528","城镇居民生活(1kV以下,征收附加)","否","是 "
"8068665243","城镇居民生活(1kV以下,征收附加)","否","是 "
"8068701280","城镇居民生活(1kV以下,征收附加)","否","是 "
"8070481314","城镇居民生活(1kV以下,征收附加)","否","是 "
"8067017261","城镇居民生活(1kV以下,征收附加)","否","是 "
"8056911602","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8057460815","城镇居民生活(1kV以下,征收附加)","否","是 "
"8062580225","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8053056773","城镇居民生活(1kV以下,征收附加)","否","是 "
"8056956744","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8057208862","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8057986083","城镇居民生活(1kV以下,征收附加)","否","是 "
"8068806204","城镇居民生活(1kV以下,征收附加)","否","是 "
"8057256193","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8057456896","城镇居民生活(1kV以下,征收附加)","否","是 "
"8065728277","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8057457020","城镇居民生活(1kV以下,征收附加)","否","是 "
"8053323015","城镇居民生活(1kV以下,征收附加)","否","是 "
"8066942920","城镇居民生活(1kV以下,征收附加)","否","是 "
"8068014654","城镇居民生活(1kV以下,征收附加)","否","是 "
"8043940130","城镇居民生活(1kV以下,征收附加)","否","是 "
"6920114692","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8070333699","城镇居民生活(1kV以下,征收附加)","否","是 "
"6920118274","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8052258602","城镇居民生活(1kV以下,合表,征收附加)","否","否 "
"6920143689","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8070559262","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920035708","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920035997","农业生产(1kV以下)","否","否 "
"6920059874","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920018776","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920062890","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920021763","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920068205","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920025462","农业生产(1kV以下)","否","否 "
"6920027585","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920029132","一般工商业(1kV以下,非工业)","否","否 "
"6920049802","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920077144","一般工商业(1kV以下,非工业,不征收附加)","否","否 "
"8074308679","一般工商业(1-10kV,非工业,不征收附加)","是","否 "
"8073221940","城镇居民生活(1kV以下,征收附加)","否","是 "
"8073512547","城镇居民生活(1kV以下,征收附加)","否","是 "
"8076138607","城镇居民生活(1kV以下,征收附加)","否","是 "
"8076149630","城镇居民生活(1kV以下,征收附加)","否","是 "
"8074834691","城镇居民生活(1kV以下,征收附加)","否","是 "
"8072527483","城镇居民生活(1kV以下,征收附加)","否","是 "
"8072527555","城镇居民生活(1kV以下,征收附加)","否","是 "
"8072999156","城镇居民生活(1kV以下,征收附加)","否","是 "
"8075016689","城镇居民生活(1kV以下,征收附加)","否","是 "
"8072979226","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8072977480","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8075398103","城镇居民生活(1kV以下,征收附加)","否","是 "
"8073689841","城镇居民生活(1kV以下,征收附加)","否","是 "
"8074524851","一般工商业(1kV以下,非工业,不征收附加)","否","否 "
"6920250815","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920230233","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920255995","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920191617","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920192027","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920197833","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920172328","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6920198764","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950099109","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950066123","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950088613","农业生产(1kV以下)","否","否 "
"6950060965","农业生产(1kV以下)","否","否 "
"6950094739","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950111298","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950106928","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950017121","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8052290729","城镇居民生活(1kV以下,征收附加)","否","是 "
"6950008729","一般工商业(1kV以下,商业,不征收附加)","否","否 "
"6950012878","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8072290305","城镇居民生活(1kV以下,征收附加)","否","是 "
"8076476200","城镇居民生活(1kV以下,征收附加)","否","是 "
"6950000998","一般工商业(1-10kV,普通工业,不征收附加)","否","否 "
"6950029753","农业生产(1kV以下)","否","否 "
"8077434953","城镇居民生活(1kV以下,征收附加)","否","是 "
"6950359843","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950264022","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950224246","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950226688","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950288592","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950359670","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950308236","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950160795","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950127561","一般工商业(1kV以下,普通工业,不征收附加)","否","否 "
"6950316228","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950124432","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950171584","一般工商业(1kV以下,商业,不征收附加)","否","否 "
"6950148377","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950422972","一般工商业(1kV以下,普通工业,不征收附加)","否","否 "
"6950423933","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950493002","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950538903","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950414371","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950471945","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950518914","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950464086","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950472443","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950435347","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950490292","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950435624","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950543547","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950530228","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950504041","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950210911","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"6950178370","乡村居民生活(1kV以下,附加费进目录)","否","是 "
